[20Dec2024 20:40:47.622] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[20Dec2024 20:40:47.625] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[20Dec2024 20:40:49.722] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[20Dec2024 20:40:49.775] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Fuego/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[20Dec2024 20:40:49.813] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[20Dec2024 20:40:49.813] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/Fuego/servidor_minecraft
[20Dec2024 20:40:49.814] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/Fuego/servidor_minecraft/mods
[20Dec2024 20:40:49.814] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[20Dec2024 20:40:49.816] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/Fuego/servidor_minecraft/config/mods_optimizer/config.toml
[20Dec2024 20:40:49.854] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/Fuego/servidor_minecraft and mods dir /workspaces/Fuego/servidor_minecraft/mods for target SERVER in 39 ms.
[20Dec2024 20:40:49.855] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[20Dec2024 20:40:49.856] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~134 mods in /workspaces/Fuego/servidor_minecraft/mods with file extension .jar ...
[20Dec2024 20:40:49.883] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2023-12-11T00:18:42+01:00:
[20Dec2024 20:40:49.888] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-06-29-18:00:11:
[20Dec2024 20:40:49.892] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[20Dec2024 20:40:49.900] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsApi-1.20-Forge-4.0.5.jar!
[20Dec2024 20:40:49.904] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdungeons[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsBetterDungeons-1.20-Forge-4.0.4.jar!
[20Dec2024 20:40:49.909] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@13d186db
[20Dec2024 20:40:49.910] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/Fuego/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[20Dec2024 20:40:49.944] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterjungletemples[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsBetterJungleTemples-1.20-Forge-2.0.5.jar!
[20Dec2024 20:40:49.951] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterendisland[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsBetterEndIsland-1.20-Forge-2.0.6.jar!
[20Dec2024 20:40:49.982] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.bettermineshafts[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsBetterMineshafts-1.20-Forge-4.0.4.jar!
[20Dec2024 20:40:49.991] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterwitchhuts[1] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/YungsBetterWitchHuts-1.20-Forge-3.0.3.jar!
[20Dec2024 20:40:49.992] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for paraglider from UNKNOWN to DEFAULT
[20Dec2024 20:40:50.005] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/Fuego/servidor_minecraft/mods/Patchouli-1.20.1-84-FORGE.jar!
[20Dec2024 20:40:50.017] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Fuego/servidor_minecraft/mods/spellbound-weapons-v4.0.5m.jar, which is expected in some cases.
[20Dec2024 20:40:50.044] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 127 mods.
[20Dec2024 20:40:50.044] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 2 data pack mods in 127 mods.
[20Dec2024 20:40:50.044] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 server mods in 127 mods.
[20Dec2024 20:40:50.045] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 123 default mods in 127 mods.
[20Dec2024 20:40:50.045] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[20Dec2024 20:40:50.046] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[20Dec2024 20:42:56.577] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:dragon_breath.CooldownInSeconds was corrected from null to its default, 12.0. 
[20Dec2024 20:42:56.577] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:dragon_breath.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.578] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.578] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.578] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.School was corrected from null to its default, irons_spellbooks:ender. 
[20Dec2024 20:42:56.578] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.MaxLevel was corrected from null to its default, 1. 
[20Dec2024 20:42:56.578] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.MinRarity was corrected from null to its default, RARE. 
[20Dec2024 20:42:56.579] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.579] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.579] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.CooldownInSeconds was corrected from null to its default, 10.0. 
[20Dec2024 20:42:56.580] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:counterspell.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.580] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.580] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.580] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.School was corrected from null to its default, irons_spellbooks:ender. 
[20Dec2024 20:42:56.581] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.MaxLevel was corrected from null to its default, 5. 
[20Dec2024 20:42:56.581] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.MinRarity was corrected from null to its default, RARE. 
[20Dec2024 20:42:56.581] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.581] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.582] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.CooldownInSeconds was corrected from null to its default, 60.0. 
[20Dec2024 20:42:56.582] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:echoing_strikes.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.582] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.582] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.583] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.School was corrected from null to its default, irons_spellbooks:ender. 
[20Dec2024 20:42:56.583] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.MaxLevel was corrected from null to its default, 10. 
[20Dec2024 20:42:56.583] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.MinRarity was corrected from null to its default, UNCOMMON. 
[20Dec2024 20:42:56.584] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.584] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.584] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.CooldownInSeconds was corrected from null to its default, 16.0. 
[20Dec2024 20:42:56.584] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:starfall.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.585] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.585] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.585] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.586] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.MaxLevel was corrected from null to its default, 4. 
[20Dec2024 20:42:56.586] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:56.586] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.587] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.587] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.CooldownInSeconds was corrected from null to its default, 30.0. 
[20Dec2024 20:42:56.587] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sculk_tentacles.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.588] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.588] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.588] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.589] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.MaxLevel was corrected from null to its default, 5. 
[20Dec2024 20:42:56.589] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:56.589] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.590] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.590] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.CooldownInSeconds was corrected from null to its default, 35.0. 
[20Dec2024 20:42:56.590] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:telekinesis.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.591] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.591] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.591] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.591] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.MaxLevel was corrected from null to its default, 3. 
[20Dec2024 20:42:56.592] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:56.592] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.592] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.593] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.CooldownInSeconds was corrected from null to its default, 200.0. 
[20Dec2024 20:42:56.593] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:planar_sight.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.593] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.594] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.594] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.594] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.MaxLevel was corrected from null to its default, 5. 
[20Dec2024 20:42:56.594] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:56.595] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.595] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.595] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.CooldownInSeconds was corrected from null to its default, 15.0. 
[20Dec2024 20:42:56.596] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:eldritch_blast.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.596] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.596] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:56.597] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.597] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.MaxLevel was corrected from null to its default, 3. 
[20Dec2024 20:42:56.597] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:56.598] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.598] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:56.598] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.CooldownInSeconds was corrected from null to its default, 200.0. 
[20Dec2024 20:42:56.598] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:abyssal_shroud.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:56.599] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:56.599] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:57.506] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.School was corrected from null to its default, irons_spellbooks:eldritch. 
[20Dec2024 20:42:56.994] [Netty Epoll Server IO #1/INFO] [net.minecraftforge.server.ServerLifecycleHooks/SERVERHOOKS]: Disconnecting Player (server is still starting): literal{Server is still starting! Please wait before reconnecting.}
[20Dec2024 20:42:57.506] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.MaxLevel was corrected from null to its default, 3. 
[20Dec2024 20:42:57.506] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.MinRarity was corrected from null to its default, LEGENDARY. 
[20Dec2024 20:42:57.506] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.506] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.CooldownInSeconds was corrected from null to its default, 25.0. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:sonic_boom.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.School was corrected from null to its default, irons_spellbooks:holy. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.MaxLevel was corrected from null to its default, 10. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.MinRarity was corrected from null to its default, COMMON. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.CooldownInSeconds was corrected from null to its default, 25.0. 
[20Dec2024 20:42:57.507] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:healing_circle.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.School was corrected from null to its default, irons_spellbooks:holy. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.MaxLevel was corrected from null to its default, 10. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.MinRarity was corrected from null to its default, COMMON. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.ManaCostMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.SpellPowerMultiplier was corrected from null to its default, 1.0. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.CooldownInSeconds was corrected from null to its default, 10.0. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:blessing_of_life.AllowCrafting was corrected from null to its default, true. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:angel_wing was corrected from null to its default, SimpleCommentedConfig:{}. 
[20Dec2024 20:42:57.508] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:angel_wing.Enabled was corrected from null to its default, true. 
[20Dec2024 20:42:57.509] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:angel_wing.School was corrected from null to its default, irons_spellbooks:holy. 
[20Dec2024 20:42:57.509] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:angel_wing.MaxLevel was corrected from null to its default, 5. 
[20Dec2024 20:42:57.509] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spells.irons_spellbooks:angel_wing.MinRarity was corrected from null to its default, EPIC. 
